run_id,station_mm,s_from_lesion_mm,kind,node,ffr,Q_mls,r_mm,r_ref_mm,r_fit_mm,q_norm,n_children,orphan_frac,resolved
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,13.79092138893202,-6.2299999999999995,lesion_prox,47,0.9858587068266539,1.1783569356149757,1.185665112829557,1.4000357086053765,1.4000357086053765,0.7640525132672326,1,0.038445920035795667,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,15.0,-5.0209213889320194,grid,50,0.9852084600051672,1.0570677740261099,1.2351620493672113,1.3451462010717128,1.3451462010717128,0.7727838708669768,1,0.03609213836125059,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,20.02092138893202,0.0,throat,61,0.7355060271972355,0.7129505354657866,1.2287155835808279,1.156356653050565,1.156356653050565,0.8204416014666845,1,0.04442778473618062,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,25.0,4.979078611067982,grid,308,0.6824856338656499,0.3945131621288718,0.9741692143410146,1.1547783144271107,1.1547783144271107,0.4558577289533453,1,0.005147825263881511,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,26.250921388932017,6.2299999999999995,lesion_dist,311,0.6820479305901506,0.3882708004046754,0.9845822778138437,1.1488242283535475,1.1488242283535475,0.4556565913987624,1,0.005207388072656444,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,30.0,9.97907861106798,grid,321,0.6806453396473275,0.36762201948970635,1.0811726205837413,1.1286440069332817,1.1286440069332817,0.4549820481617531,1,0.004736911910591433,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,35.0,14.979078611067985,grid,334,0.6796415693665288,0.34374415696529476,1.074008578813295,1.1043234853468262,1.1043234853468262,0.45416125805621715,1,0.004815407835674546,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,40.0,19.979078611067983,grid,349,0.6785454053222992,0.31816489832122496,1.103851255844371,1.0769729758413564,1.0769729758413564,0.45321213646180475,1,0.005086897042974384,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,45.24575145722954,25.22483006829752,measurement,363,0.677674640054423,0.2948618366067588,1.213700215589845,1.050743655162527,1.050743655162527,0.45226389852088494,1,0.005382332622710118,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,50.0,29.979078611067983,grid,376,0.6769866135844973,0.2738247033530844,1.126622228999845,1.0258554668557596,1.0258554668557596,0.4513129327177548,1,0.0061414556205575625,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,55.0,34.97907861106798,grid,388,0.6762023654387477,0.25345756007841636,0.9887904784510063,1.0005218891763705,1.0005218891763705,0.4502867324723187,1,0.006249274698111521,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,60.0,39.979078611067976,grid,400,0.6750131583065614,0.2341525254172632,0.9928268919980748,0.9752217126421162,0.9752217126421162,0.4492131330139052,1,0.00764836016967533,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,65.0,44.979078611067976,grid,411,0.6738778918160555,0.21521799107708023,0.8997708051691484,0.9490139296786071,0.9490139296786071,0.44804795189614177,1,0.0071848838255211085,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,70.0,49.97907861106798,grid,422,0.6722693073428472,0.1967142614471282,0.8882405731290302,0.9218598821354421,0.9218598821354421,0.44679137866973867,1,0.00844713998417531,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,75.0,54.979078611067976,grid,432,0.670626444619975,0.1803866020753056,0.7966889007925059,0.8964288532810311,0.8964288532810311,0.44557465781417077,1,0.009223259857904882,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,80.0,59.979078611067976,grid,441,0.6684017868611762,0.1657046482135256,0.7400078820069514,0.8721838205075806,0.8721838205075806,0.44440025295642815,1,0.010618948560166586,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,85.0,64.97907861106799,grid,450,0.6651744548775771,0.15055839814876362,0.6135743938260547,0.8455596210509824,0.8455596210509824,0.44313490860231497,1,0.008938294295450292,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,90.0,69.97907861106798,grid,461,0.6600078739560319,0.137115718237169,0.6316646186766428,0.8202492959274937,0.8202492959274937,0.4420926845170009,1,0.010028747753278121,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,95.0,74.97907861106798,grid,470,0.6570406189655952,0.12419270798471559,0.6967762093431852,0.7941665147906422,0.7941665147906422,0.4411893970725657,1,0.011448655331961217,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_A_fixed,100.0,79.97907861106798,grid,479,0.6544672204631934,0.11230759265241635,0.6310542024148337,0.7684506765453055,0.7684506765453055,0.440377184664439,1,0.010554569751390913,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_B_rederived,0.0,-20.02092138893202,grid,12,0.9988765762366416,2.9852957486047127,1.98775352492731,1.9411608622143444,1.9411608622143444,0.7262170943574018,1,0.025993060842501144,1
